Level	Reference	Former Reference (Dept)	Former Reference (PRO)	Title	Description	Covering Dates	Physical Description	Note	Separated Material	Related Material	Closure Status	Closure Type	Closure Code	Record Opening Date	ID
>>>>>> 	WO 33/1840	A3881			Second Report of the Committee on Promotion of Regimental Officers (Officers of the Royal Artillery. Printed	1934 July	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204425
>>>>>> 	WO 33/1841	A3939			Report of the Committee on the Allocation of Duties and of Staff of the Territorial Army Directorate. Duplicated	1935 Feb	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204426
>>>>>> 	WO 33/1842	A3953			Fourth Report of the Committee on Promotion of Regimental Officers (Officers of the Army Educational Corps). Printed	1935 Mar	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204427
>>>>>> 	WO 33/1843	A3954			Fifth Report of the Committee on Promotion of Regimental Officers (Officers of the Royal Army Service Corps). Printed	1935 Mar	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204428
>>>>>> 	WO 33/1844	A3956			Sixth Report of the Committee on Promotion of Regimental Officers (Officers of the Royal Tank Corps). Printed	1935 Mar	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204429
>>>>>> 	WO 33/1845	A3997			Report of the Committee on the Promotion of Quartermasters. Printed	1935 July	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204430
>>>>>> 	WO 33/1846	A4139			Second Interim Report of the Committee on the readiness of the Territorial Army on mobilisation. Printed	1936 Feb	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204431
>>>>>> 	WO 33/1847	A6758			Report on Beach Maintenance - Sicily. Printed	1943 Aug	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204432
>>>>>> 	WO 33/1848	A5520-10			Organisation of Field Force in United Kingdom and Order of Battle: Pioneer Corps	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204433
>>>>>> 	WO 33/1849				Organisation of Field Force in United Kingdom and Order of Battle: Miscellaneous units: provost, postal, fire brigades, salvage and traffic control	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204434
>>>>>> 	WO 33/1850	A5520-12			Organisation of Field Force in United Kingdom and Order of Battle: Orkney and Shetland defences	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204435
>>>>>> 	WO 33/1851	A5520-13			Organisation of Field Force in United Kingdom and Order of Battle: (A) Canadian Army (Overseas); * (B) Australian Imperial Force; * (C) New Zealand Expeditionary Force	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204436
>>>>>>>	WO 33/1851/A		WO 33/1851/(A)		Catalogue entry created in error; see WO 33/1851	.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6217285
>>>>>>>	WO 33/1851/B		WO 33/1851/(B)		Catalogue entry created in error; see WO 33/1851	.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6217286
>>>>>>>	WO 33/1851/C		WO 33/1851/(C)		Catalogue entry created in error; see WO 33/1851	.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6217287
>>>>>> 	WO 33/1852	A5520-21			Organisation of Non Field Force in United Kingdom and Order of Battle: South-Eastern Command	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204437
>>>>>> 	WO 33/1853	A5520-22			Organisation of Non Field Force in United Kingdom and Order of Battle: Eastern Command	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204438
>>>>>> 	WO 33/1854	A5520-23			Organisation of Non Field Force in United Kingdom and Order of Battle: Northern Command	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204439
>>>>>> 	WO 33/1855	A5520-24			Organisation of Non Field Force in United Kingdom and Order of Battle: Scottish Command	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204440
>>>>>> 	WO 33/1856	A5520-25			Organisation of Non Field Force in United Kingdom and Order of Battle: Southern Command	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204441
>>>>>> 	WO 33/1857	A5520-26			Organisation of Non Field Force in United Kingdom and Order of Battle: Western Command	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204442
>>>>>> 	WO 33/1858	A5520-27			Organisation of Non Field Force in United Kingdom and Order of Battle: A.A.Command	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204443
>>>>>> 	WO 33/1859	A5520-28			Organisation of Non Field Force in United Kingdom and Order of Battle: Northern Ireland District	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204444
>>>>>> 	WO 33/1860	A5520-29			Organisation of Non Field Force in United Kingdom and Order of Battle: London District	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204445
>>>>>> 	WO 33/1861	A5520-30			Organisation of Non Field Force in United Kingdom and Order of Battle: Coast artillery	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204446
>>>>>> 	WO 33/1862	A5522			Organisation of Non Field Force in United Kingdom and Order of Battle: Order of battle: Iceland and Faroe Islands	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204447
>>>>>> 	WO 33/1863	A5540			Organisation of Non Field Force in United Kingdom and Order of Battle: GL Mk11 equipment scales No 1 receivers and transmitters	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204448
>>>>>> 	WO 33/1864	A5564			Organisation of Non Field Force in United Kingdom and Order of Battle: Order of battle for combatant units in Egypt	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204449
>>>>>> 	WO 33/1865	A5572			Organisation of Non Field Force in United Kingdom and Order of Battle: CD CHL equipment scale No 1	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204450
>>>>>> 	WO 33/1866	A5603			Organisation of Non Field Force in United Kingdom and Order of Battle: Signal training: volume VI - radio warfare: pamphlet No 2 radio deception	1956	 				Closed or Retained Document, Open Description	Retained by Department under Section 3.4			C1204451
>>>>>> 	WO 33/1867	A5624			Organisation of Non Field Force in United Kingdom and Order of Battle: Order of battle for Army and Air Forces in India	1940	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204452
>>>>>> 	WO 33/1868	A5625			Organisation of Non Field Force in United Kingdom and Order of Battle: Report of Mideast-India conference	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204453
>>>>>> 	WO 33/1869	A5634			Organisation of Non Field Force in United Kingdom and Order of Battle: Order of battle: Malta	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204454
>>>>>> 	WO 33/1870	A5675			Organisation of Non Field Force in United Kingdom and Order of Battle: Order of battle: Iraq	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204455
>>>>>> 	WO 33/1871	A5706			Organisation of Non Field Force in United Kingdom and Order of Battle: C D R E (India) progress report	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204456
>>>>>> 	WO 33/1872	A5715			Organisation of Non Field Force in United Kingdom and Order of Battle: Order of battle: Iraq	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204457
>>>>>> 	WO 33/1873	A5717			Organisation of Non Field Force in United Kingdom and Order of Battle: Order of battle: Gibraltar	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204458
>>>>>> 	WO 33/1874	A5718			Organisation of Non Field Force in United Kingdom and Order of Battle: Order of battle: Malta	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204459
>>>>>> 	WO 33/1875	A5720			Organisation of Non Field Force in United Kingdom and Order of Battle: Order of battle: West Indies	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204460
>>>>>> 	WO 33/1876	A5722			Organisation of Non Field Force in United Kingdom and Order of Battle: Provisional handbook of plotting equipment for engagement of unseen targets	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204461
>>>>>> 	WO 33/1877	A5723			Organisation of Non Field Force in United Kingdom and Order of Battle: Recognition of military equipment from air photographs. British and German	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204462
>>>>>> 	WO 33/1878	A5729			Organisation of Non Field Force in United Kingdom and Order of Battle: Royal Army Ordnance Corps technical servicing and repair instructions and drawings for transmitter type GL/T Mk 2	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204463
>>>>>> 	WO 33/1879	A5741			Organisation of Non Field Force in United Kingdom and Order of Battle: Order of battle: West Africa	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204464
>>>>>> 	WO 33/1880	A5749			Organisation of Non Field Force in United Kingdom and Order of Battle: Policy compendium (GS Branch) India	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204465
>>>>>> 	WO 33/1881	A5762-1			Organisation of Non Field Force in United Kingdom and Order of Battle: Headquarter Units Intelligence	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204466
>>>>>> 	WO 33/1882	A5762-2			Organisation of Non Field Force in United Kingdom and Order of Battle: Royal Armoured Corps	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204467
>>>>>> 	WO 33/1883	A5762-3			Organisation of Non Field Force in United Kingdom and Order of Battle: Royal Artillery (non divisional units)	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204468
>>>>>> 	WO 33/1884	A5762-4			Organisation of Non Field Force in United Kingdom and Order of Battle: Royal Engineers	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204469
>>>>>> 	WO 33/1885	A5762-5			Organisation of Non Field Force in United Kingdom and Order of Battle: Royal Signals (non divisional units)	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204470
>>>>>> 	WO 33/1886	A5762-6			Organisation of Non Field Force in United Kingdom and Order of Battle: Infantry and airborne divisions; infantry air landing and parachute brigades; infantry battalions	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204471
>>>>>> 	WO 33/1887	A5762-6a			Organisation of Non Field Force in United Kingdom and Order of Battle: Re-organised armoured and infantry divisions	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204472
>>>>>> 	WO 33/1888	A5762-7			Organisation of Non Field Force in United Kingdom and Order of Battle: Royal Army Service Corps (non divisional units)	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204473
>>>>>> 	WO 33/1889	A5762-8			Organisation of Non Field Force in United Kingdom and Order of Battle: Royal Army Medical Corps (non divisional units)	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204474
>>>>>> 	WO 33/1890	A5762-9			Organisation of Non Field Force in United Kingdom and Order of Battle: Royal Army Ordnance Corps (non divisional units)	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204475
>>>>>> 	WO 33/1891	A5762-10			Organisation of Non Field Force in United Kingdom and Order of Battle: Pioneer Corps	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204476
>>>>>> 	WO 33/1892	A5762-11			Organisation of Non Field Force in United Kingdom and Order of Battle: Miscellaneous units: field cash offices, fire brigades, provost, salvage, traffic control and veterinary	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204477
>>>>>> 	WO 33/1893	A5762-13			Organisation of Non-Field Force in United Kingdom and Order of Battle: (A) Canadian Army (Overseas); * (B) Australian Imperial Force; * (C) New Zealand Expeditionary Force	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204478
>>>>>>>	WO 33/1893/A		WO 33/1893/(A)		Catalogue entry created in error; see WO 33/1893	.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6217288
>>>>>>>	WO 33/1893/B		WO 33/1893/(B)		Catalogue entry created in error; see WO 33/1893	.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6217289
>>>>>>>	WO 33/1893/C		WO 33/1893/(C)		Catalogue entry created in error; see WO 33/1893	.	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C6217290
>>>>>> 	WO 33/1894	A5762-15			Organisation of Non Field Force in United Kingdom and Order of Battle: British troops in Northern Ireland	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204479
>>>>>> 	WO 33/1895	A5762-16			Order of battle: Iceland (C) and Faroe Islands	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204480
>>>>>> 	WO 33/1896	A5762-27			Order of Battle of Non Field Force units in United Kingdom: A.A Command	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204481
>>>>>> 	WO 33/1897	A5762-30			Order of Battle of Non Field Force units in United Kingdom: Coast artillery and A.A defence of merchant shipping	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204482
>>>>>> 	WO 33/1898	A5793			Order of battle: Malaya Command	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204483
>>>>>> 	WO 33/1899	A5804			Order of battle: combatant units in Middle East	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204484
>>>>>> 	WO 33/1900	A5806			Order of battle: Iraq	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204485
>>>>>> 	WO 33/1901	A5817			Order of battle: Gibraltar	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204486
>>>>>> 	WO 33/1902	A5822			Order of battle: combatant units in Far East	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204487
>>>>>> 	WO 33/1903	A5833			Index to field force units	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204488
>>>>>> 	WO 33/1904	A5871			Order of battle: military forces in USSR	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204489
>>>>>> 	WO 33/1905	A5937			Mobile complete station equipment list	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204490
>>>>>> 	WO 33/1906	A5980			Commission of control report on Syria and Lebanon	1941	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204491
>>>>>> 	WO 33/1907	A5981 (B1203)			Air recognition manual	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204492
>>>>>> 	WO 33/1908	A5981 supplement			Air recognition manual supplement	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204493
>>>>>> 	WO 33/1909	A5998			Order of battle: Ceylon	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204494
>>>>>> 	WO 33/1910	A6013			Artillery training: radiolocation	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204495
>>>>>> 	WO 33/1911	A6028			Order of battle: Trout Force	1940	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204496
>>>>>> 	WO 33/1912	A6029			Order of battle: Burma	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204497
>>>>>> 	WO 33/1913	A6033			Order of battle: Middle East	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204498
>>>>>> 	WO 33/1914	A6033 Index			Index to order of battle: Middle East	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204499
>>>>>> 	WO 33/1915	A6043			Committee to Review Establishments and nomenclature of Army Tradesmen: report	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204500
>>>>>> 	WO 33/1916	A6051			Defence plan for Gulf of Aden	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204501
>>>>>> 	WO 33/1917	A6060			Order of battle: India	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204502
>>>>>> 	WO 33/1918	A6069 (B1439)			Notes on jamming and anti-jamming for 1s.F.C	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204503
>>>>>> 	WO 33/1919	A6082			Order of battle: Gibraltar	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204504
>>>>>> 	WO 33/1920	A6106			Operational order of battle: Middle East	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204505
>>>>>> 	WO 33/1921	A6107			Operational order of battle: East Africa	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204506
>>>>>> 	WO 33/1922	A6111			Operational order of battle: Middle East	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204507
>>>>>> 	WO 33/1923	A6119			Order of battle: West AFrica	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204508
>>>>>> 	WO 33/1924	A6123			Order of battle: India	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204509
>>>>>> 	WO 33/1925	A6127-1			Organisation of Field Force in United Kingdom and Order of Battle: Formations	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204510
>>>>>> 	WO 33/1926	A6127-2			Organisation of Field Force in United Kingdom and Order of Battle: Armoured divisions and Royal Armoured Corps	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204511
>>>>>> 	WO 33/1927	A6127-3			Organisation of Field Force in United Kingdom and Order of Battle: Royal Artillery (non divisional units)	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204512
>>>>>> 	WO 33/1928	A6127-4			Organisation of Field Force in United Kingdom and Order of Battle: Royal Engineers (non divisional units)	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204513
>>>>>> 	WO 33/1929	A6127-6			Organisation of Field Force in United Kingdom and Order of Battle: Infantry and airborne divisions; infantry, air landing and parachute brigades; infantry battalions	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204514
>>>>>> 	WO 33/1930	A6127-7			Organisation of Field Force in United Kingdom and Order of Battle: Royal Army Service Corps (non divisional units)	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204515
>>>>>> 	WO 33/1931	A6127-9			Organisation of Field Force in United Kingdom and Order of Battle: Royal Army Ordnance Corps (non divisional units)	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204516
>>>>>> 	WO 33/1932	A6127-9A			Organisation of Field Force in United Kingdom and Order of Battle: Royal Electrical and Mechanical Engineers (non divisional units)	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204517
>>>>>> 	WO 33/1933	A6127-10			Organisation of Field Force in United Kingdom and Order of Battle: Pioneer Corps	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204518
>>>>>> 	WO 33/1934	A6127-11			Organisation of Field Force in United Kingdom and Order of Battle: Headquarters and miscellaneous units	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204519
>>>>>> 	WO 33/1935	A6127-15			Organisation of Field Force in United Kingdom and Order of Battle: British troops in Northern Ireland	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204520
>>>>>> 	WO 33/1936	A6127-27			Order of battle: non field force units in United Kingdom: AA Command	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204521
>>>>>> 	WO 33/1937	A6128			Order of battle: Ceylon	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204522
>>>>>> 	WO 33/1938	A6134			Order of battle: Middle East	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204523
>>>>>> 	WO 33/1939	A6135			Order of battle: St Helena	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204524
>>>>>> 	WO 33/1940	A6136 (B845)			Parts list for receivers CD/CHL	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204525
>>>>>> 	WO 33/1941	A6138			Bridge load classification of 'A' vehicles	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204526
>>>>>> 	WO 33/1942	A6146			Order of battle: Middle East, Persia and Iraq	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204527
>>>>>> 	WO 33/1943	A6147			Order of battle: Middle East	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204528
>>>>>> 	WO 33/1944	A6151			Order of battle: Middle East, Persia and Iraq	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204529
>>>>>> 	WO 33/1945	A6152			Order of battle: India	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204530
>>>>>> 	WO 33/1946	A6157			Order of battle: Ceylon	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204531
>>>>>> 	WO 33/1947	A6161			Order of battle: India	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204532
>>>>>> 	WO 33/1948	A6162			Order of battle: East Africa	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204533
>>>>>> 	WO 33/1949	A6166			Order of battle: Middle East, Persia and Iraq	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204534
>>>>>> 	WO 33/1950	A6180			Order of battle: Falkland Islands	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204535
>>>>>> 	WO 33/1951	A6182			Order of battle: India Command	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204536
>>>>>> 	WO 33/1952	A6185			Order of battle: Middle East	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204537
>>>>>> 	WO 33/1953	A6186			Order of battle: Persia and Iraq	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204538
>>>>>> 	WO 33/1954	A6198			Order of battle: Indian Ocean bases	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204539
>>>>>> 	WO 33/1955	A6202			Order of battle: Persia and Iraq	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204540
>>>>>> 	WO 33/1956	A6217			Order of battle: Middle East	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204541
>>>>>> 	WO 33/1957	A6219			Index to Order of battle: Persia and Iraq	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204542
>>>>>> 	WO 33/1958	A6221			Order of battle: India	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204543
>>>>>> 	WO 33/1959	A6226 (B1284)			R.E.M.E technical maintenance handbook (Provisional)	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204544
>>>>>> 	WO 33/1960	A6231			Index to order of battle: Middle East	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204545
>>>>>> 	WO 33/1961	A6235			Order of battle: Persia and Iraq	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204546
>>>>>> 	WO 33/1962	A6236-3			Order of Battle of Field Forces in United Kingdom: Royal Artillery	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204547
>>>>>> 	WO 33/1963	A6236-5			Order of Battle of Field Forces in United Kingdom: Royal Signals (non divisional units)	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204548
>>>>>> 	WO 33/1964	A6236-7			Order of Battle of Field Forces in United Kingdom: Royal Army Service Corps (non divisional units)	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204549
>>>>>> 	WO 33/1965	A6236-11			Order of Battle of Field Forces in United Kingdom: Headquarters and miscellaneous units (non divisional units)	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204550
>>>>>> 	WO 33/1966	A6236-21			Order of Battle of Non Field Force units in United Kingdom: South Eastern Command	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204551
>>>>>> 	WO 33/1967	A6236-23			Order of Battle of Non Field Force units in United Kingdom: Northern Command	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204552
>>>>>> 	WO 33/1968	A6236-24			Order of Battle of Non Field Force units in United Kingdom: Scottish Command	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204553
>>>>>> 	WO 33/1969	A6236-30			Order of Battle of Non Field Force units in United Kingdom: Coast artillery defence troops, Royal Artillery and AA defence of Merchant shipping	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204554
>>>>>> 	WO 33/1970	A6243			Order of battle: Middle East	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204555
>>>>>> 	WO 33/1971	A6244			Order of battle: Gibraltar	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204556
>>>>>> 	WO 33/1972	A6246			Order of battle: West Africa	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204557
>>>>>> 	WO 33/1973	A6247			Order of battle: West Africa	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204558
>>>>>> 	WO 33/1974	A6248			Order of battle: Gibraltar	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204559
>>>>>> 	WO 33/1975	A6249			Order of battle: Indian Ocean bases	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204560
>>>>>> 	WO 33/1976	A6253			Index to order of battle: East Africa Command	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204561
>>>>>> 	WO 33/1977	A6264			Index to order of battle: Ceylon	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204562
>>>>>> 	WO 33/1978	A6265			Order of battle: Middle East	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204563
>>>>>> 	WO 33/1979	A6267			Order of battle: India	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204564
>>>>>> 	WO 33/1980	A6272			Order of battle: East Africa	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204565
>>>>>> 	WO 33/1981	A6277			Order of battle: Middle East	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204566
>>>>>> 	WO 33/1982	A6279			Index to order of battle: India	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204567
>>>>>> 	WO 33/1983	A6292			Order of battle: Persia and Iraq	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204568
>>>>>> 	WO 33/1984	A6293			Order of battle: Middle East	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204569
>>>>>> 	WO 33/1985	A6310			Index to First Army order of battle	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204570
>>>>>> 	WO 33/1986	A6313			Order of battle: Middle East	1942	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204571
>>>>>> 	WO 33/1987	A6318-3			Order of Battle of Field Forces in United Kingdom: Royal Artillery (non divisional units)	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204572
>>>>>> 	WO 33/1988	A6318-4			Order of Battle of Field Forces in United Kingdom: Royal Engineers (non divisional units)	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204573
>>>>>> 	WO 33/1989	A6318-7			Order of Battle of Field Forces in United Kingdom: Royal Army Service Corps	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204574
>>>>>> 	WO 33/1990	A6318-8			Order of Battle of Field Forces in United Kingdom: Royal Army Medical Corps (non divisional units)	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204575
>>>>>> 	WO 33/1991	A6318-9			Order of Battle of Field Forces in United Kingdom: Royal Army Ordnance Corps (non divisional units)	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204576
>>>>>> 	WO 33/1992	A6318-9a			Order of Battle of Field Forces in United Kingdom: Royal Electrical and Mechanical Engineers (non divisional units)	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204577
>>>>>> 	WO 33/1993	A6318-10			Order of Battle of Field Forces in United Kingdom: Pioneer Corps	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204578
>>>>>> 	WO 33/1994	A6318-22			Order of Battle of Non Field Force units in United Kingdom: Eastern Command	1943	 				Open Document, Open Description	Normal Closure before FOI Act: 	30		C1204579
